LOCATION,DateTime,DO.mgL,Temp.F
TLSAC,2022-02-12T03:44:00Z,10.91,54.14
TLSAC,2022-02-12T03:59:00Z,10.94,54.18
TLSAC,2022-02-12T04:14:00Z,10.91,54.21
TLSAC,2022-02-12T04:29:00Z,10.91,54.25
TLSAC,2022-02-12T04:44:00Z,10.9,54.28
TLSAC,2022-02-12T04:59:00Z,10.89,54.32
TLSAC,2022-02-12T05:14:00Z,10.89,54.36
TLSAC,2022-02-12T05:29:00Z,10.89,54.39
TLSAC,2022-02-12T05:44:00Z,10.87,54.43
TLSAC,2022-02-12T05:59:00Z,10.87,54.43
TLSAC,2022-02-12T06:14:00Z,10.86,54.46
TLSAC,2022-02-12T06:29:00Z,10.85,54.5
TLSAC,2022-02-12T06:44:00Z,10.85,54.5
TLSAC,2022-02-12T06:59:00Z,10.83,54.5
TLSAC,2022-02-12T07:14:00Z,10.81,54.54
TLSAC,2022-02-12T07:29:00Z,10.83,54.54
TLSAC,2022-02-12T07:44:00Z,10.83,54.54
TLSAC,2022-02-12T07:59:00Z,10.84,54.54
TLSAC,2022-02-12T08:14:00Z,10.84,54.57
TLSAC,2022-02-12T08:29:00Z,10.86,54.57
TLSAC,2022-02-12T08:44:00Z,10.85,54.61
TLSAC,2022-02-12T08:59:00Z,10.86,54.61
TLSAC,2022-02-12T09:14:00Z,10.86,54.64
TLSAC,2022-02-12T09:29:00Z,10.86,54.68
TLSAC,2022-02-12T09:44:00Z,10.86,54.72
TLSAC,2022-02-12T09:59:00Z,10.87,54.75
TLSAC,2022-02-12T10:14:00Z,10.88,54.79
TLSAC,2022-02-12T10:29:00Z,10.88,54.82
TLSAC,2022-02-12T10:44:00Z,10.9,54.9
TLSAC,2022-02-12T10:59:00Z,10.9,54.93
TLSAC,2022-02-12T11:14:00Z,10.89,54.97
TLSAC,2022-02-12T11:29:00Z,10.95,55.04
TLSAC,2022-02-12T11:44:00Z,10.9,55.04
TLSAC,2022-02-12T11:59:00Z,10.91,55.08
TLSAC,2022-02-12T12:14:00Z,10.91,55.15
TLSAC,2022-02-12T12:29:00Z,10.93,55.18
TLSAC,2022-02-12T12:44:00Z,10.95,55.26
TLSAC,2022-02-12T12:59:00Z,10.91,55.33
TLSAC,2022-02-12T13:14:00Z,10.96,55.36
